Filename,Peak_dB
A424_sat_p_2.mp4,-55.66878820976513
A72_sex_p_3.mp4,-41.63085312371607
A407_int_v_3.mp4,-48.14414100363073
A205_conc_p_3.mp4,-51.625427670288545
A64_dou_p_2.mp4,-44.23036860782303
A426_exc_v_2.mp4,-57.952684757976805
A205_ins_p_2.mp4,-63.75541308233765
A220_adm_v_3.mp4,-52.10430328184208
A205_adm_p_3.mp4,-51.86954900343426
A200_conf_p_2.mp4,-59.80175896512792
A72_disg_p_2.mp4,-49.315700205547586
A67_ele_p_3.mp4,-55.20799240487023
A425_reg_v_2.mp4,-53.750508011881294
A72_pea_p_3.mp4,-40.7439649951343
A407_scha_v_2.mp4,-52.38877437596432
A407_disg_p_3.mp4,-39.01851855838058
A405_pri_p_3.mp4,-56.80205420972571
A424_amu_p_2.mp4,-47.06146632867197
A337_amu_p_3.mp4,-28.640441509121715
A405_ele_v_3.mp4,-56.2207398402539
A200_scha_p_2.mp4,-54.02490201011793
A91_ang_p_2.mp4,-42.859892148873506
A334_pos_sur_v_3.mp4,-43.18301776327517
A426_adm_v_3.mp4,-61.648208038688736
A55_int_p_3.mp4,-60.63363901777818
A438_sad_p_2.mp4,-63.16826895136754
A337_ele_p_3.mp4,-38.4702761841156
A220_amu_p_2.mp4,-39.22674578099898
A417_dist_p_2.mp4,-49.072098518402214
A64_neu_sit2_p.mp4,-52.10942032218409
A410_gui_v_2.mp4,-70.97396674882249
A426_reg_v_3.mp4,-76.47937693992779
A437_hop_v_2.mp4,-62.73319824755903
A438_bor_v_2.mp4,-67.5723439634381
A424_exc_v_2.mp4,-50.96483831225945
A435_hop_p_2.mp4,-66.63019343731798
A426_ins_p_3.mp4,-55.34890793738975
A102_conf_p_3.mp4,-54.12080085689965
A417_dou_p_3.mp4,-52.418357401721906
A327_neu_sit4_v.mp4,-56.496442874051304
A64_pri_v_2.mp4,-64.36736049523397
A207_gui_v_2.mp4,-58.99599337796527
A438_neg_sur_v_2.mp4,-72.38001174930685
A438_awe_p_2.mp4,-63.912996786682534
A337_ten_p_3.mp4,-39.445657172630966
A220_dou_v_2.mp4,-57.77127275723748
A67_env_p_2.mp4,-52.10645471234293
A205_anx_p_2.mp4,-60.02570919815875
A426_tri_p_2.mp4,-47.00131134118237
A332_gra_p_2.mp4,-56.35787811374051
A405_ten_p_3.mp4,-58.50523770256522
A227_int_p_3.mp4,-49.38282199015952
A426_ten_v_2.mp4,-70.25289877791236
A417_neg_sur_v_2.mp4,-73.4968010980785
A438_sha_v_3.mp4,-78.9211330437562
A102_nos_v_3.mp4,-57.4044874084013
A205_scha_p_3.mp4,-50.32939940979506
A425_rej_v_3.mp4,-64.35369566901261
A438_gui_p_3.mp4,-59.27523972466158
A337_ple_v_3.mp4,-43.557459219066146
A303_ten_v_3.mp4,-50.45666617229802
A64_cont_p_3.mp4,-61.96814540313965
A334_anx_p_3.mp4,-47.16134487953356
A102_neu_sit3_v.mp4,-63.49318159960249
A337_bor_v_2.mp4,-47.81885669076277
A55_tri_p_3_ver1.mp4,-29.961529355756262
A407_nos_p_3.mp4,-50.45945378835063
A91_amu_v_3.mp4,-42.52377140510269
A327_rej_p_2.mp4,-54.009706710817234
A410_adm_p_2.mp4,-68.61064271527177
A438_pea_p_2.mp4,-60.143295150538904
A91_ple_p_3.mp4,-47.30590483837002
A220_pos_sur_v_3.mp4,-45.87004516739184
A220_ten_p_2.mp4,-47.585482467031156
A424_awe_v_2.mp4,-81.92595972428593
A205_tri_p_2.mp4,-40.284425036681874
A55_conc_p_3.mp4,-52.8443011083236
A425_awe_p_3.mp4,-62.45276443248546
A205_exc_p_2.mp4,-50.264027842280015
A91_ple_v_2.mp4,-54.701241049999815
A334_sar_v_2.mp4,-59.11368551384604
A405_neu_sit3_v.mp4,-69.32159917315722
A417_pos_sur_v_3.mp4,-62.47570815233705
A205_conf_v_3.mp4,-61.53092414763851
A438_sex_p_2.mp4,-59.31398602786646
A200_sar_p_2.mp4,-54.09393346876967
A207_hap_v_3.mp4,-50.93568933791226
A407_env_v_2.mp4,-56.28866533455895
A405_tri_v_3.mp4,-42.359121730817805
A425_pos_sur_v_3.mp4,-72.76063970624337
A227_cont_v_3.mp4,-38.07659114404085
A72_int_p_2.mp4,-43.05153941062605
A435_sad_p_2.mp4,-54.9402107327509
A91_rel_v_2.mp4,-58.741427987360865
A72_ten_v_2.mp4,-52.534067155875874
A205_pri_p_2.mp4,-59.767583782845826
A220_conf_p_2.mp4,-50.10614644640303
A207_pri_v_3.mp4,-48.642986423614886
A332_int_p_3.mp4,-48.66906042354941
A332_conf_p_2.mp4,-57.57587078353847
A407_conc_p_3.mp4,-50.23349460708224
A227_neg_sur_v_2.mp4,-39.759577411015435
A426_ele_p_3.mp4,-60.48622891081132
A64_sat_v_2.mp4,-57.32249423941751
A102_ang_p_2.mp4,-46.65131668237457
A405_scha_v_2.mp4,-53.552662298393905
A221_pea_v_3.mp4,-60.785651030568886
A426_ang_p_2.mp4,-62.64098130871534
A67_amu_v_3.mp4,-47.56044073168582
A438_sex_v_2.mp4,-60.72942265729013
A405_ele_v_2.mp4,-73.61288677486964
A67_scha_p_2.mp4,-49.04035767737484
A426_mov_v_3.mp4,-63.75633163038249
A303_dist_p_3.mp4,-40.07564874527905
A334_sha_v_3.mp4,-71.77714914422455
A426_sha_p_2.mp4,-68.16974221433159
A407_disa_p_2.mp4,-44.122120330171555
A220_sha_v_2.mp4,-55.45804579549792
A200_det_p_2.mp4,-57.25271013148932
A91_pos_sur_p_3.mp4,-51.68368071621295
A425_ele_p_3.mp4,-53.9337854219249
A220_anx_p_2.mp4,-53.066209631506155
A405_bor_p_2.mp4,-64.16808135368377
A64_dou_v_2.mp4,-66.03037999126171
A221_disa_v_3.mp4,-43.79698041764228
A438_conc_p_3.mp4,-58.41172536895733
A323_bor_p_2.mp4,-46.958136129713175
A64_hop_p_3.mp4,-61.91825404317483
A410_reg_p_3.mp4,-65.97364452150826
A55_sat_v_3_ver1.mp4,-46.640577920303784
A67_pos_sur_v_3.mp4,-45.529151493385925
A220_disa_v_2.mp4,-81.85478182029853
A417_tri_v_3.mp4,-41.649504310329334
A205_sex_v_3.mp4,-64.75275762103685
A337_env_v_3.mp4,-45.820176867506426
A227_mov_v_2.mp4,-55.987771575420446
A55_rel_v_3.mp4,-37.25637756444312
A334_bor_p_3.mp4,-53.54299743193568
A435_dou_v_2.mp4,-71.6444090552669
A424_sar_p_3.mp4,-42.98813135031704
A332_pos_sur_v_3.mp4,-38.74588347893734
A332_disa_v_2.mp4,-71.2634236964682
A221_bor_v_3.mp4,-65.4587997027919
A426_rej_p_3.mp4,-70.28069537892101
A220_awe_p_2.mp4,-54.20016054486894
A334_cont_p_2.mp4,-59.21959758874667
A337_sat_v_3.mp4,-39.961159521997054
A64_neg_sur_p_3.mp4,-40.30055881531139
A417_ele_v_2.mp4,-82.74000578837949
A425_fea_p_3.mp4,-43.11065131454942
A437_gui_p_3.mp4,-59.63673766299911
A221_pri_v_3.mp4,-45.40183940833661
A200_reg_v_3.mp4,-61.698647457174516
A426_conc_p_3.mp4,-59.5872594796277
A426_disg_v_3.mp4,-70.71833514751543
A220_pea_v_3.mp4,-58.22558613252007
A425_scha_p_2.mp4,-49.41258544060119
A327_pea_v_3.mp4,-66.36745766575278
A72_hap_v_3.mp4,-50.278259044168756
A425_gui_p_2.mp4,-62.78812217413904
A337_rej_v_2.mp4,-44.32400061676375
A426_rel_v_3.mp4,-67.5362271485608
A337_reg_p_2.mp4,-39.83701343436218
A205_int_p_3.mp4,-59.96632924801506
A55_hop_p_3.mp4,-47.50768275139659
A405_bor_v_2.mp4,-69.73214117591284
A327_hop_v_2.mp4,-81.90709323330005
A67_pea_v_2.mp4,-64.16555242693883
A337_rel_p_3.mp4,-31.082330238172755
A410_exc_v_2.mp4,-67.3445853696269
A55_env_v_2_ver1.mp4,-80.3663141201057
A437_conc_p_3.mp4,-57.42743629155433
A417_neu_sit1_p.mp4,-53.5430301271397
A407_exc_p_3.mp4,-41.690869297333194
A417_gui_v_3.mp4,-57.14480578152407
A220_mov_v_3.mp4,-56.7585787476054
A438_tri_v_2.mp4,-62.31192898042117
A207_awe_v_2.mp4,-59.23270084115962
A227_ins_p_3.mp4,-50.269468429712305
A424_tri_v_2.mp4,-39.94797907184021
A426_amu_v_3.mp4,-52.14964393697695
A332_bor_v_3.mp4,-68.61907026622434
A417_anx_p_3.mp4,-52.23647760536137
A407_ins_v_2.mp4,-61.09204406326168
A334_conf_p_3.mp4,-51.35278987277107
A205_cont_v_2.mp4,-73.99612916064751
A55_cont_p_2.mp4,-55.58862345939032
A102_int_p_2.mp4,-56.33805455796636
A327_ple_p_2.mp4,-44.73718489041083
A425_awe_v_3.mp4,-75.62091345592916
A55_tri_v_3_ver1.mp4,-26.271864568982103
A205_pos_sur_v_3.mp4,-44.31617767568745
A55_ins_p_3.mp4,-57.34886448770225
A67_nos_p_2.mp4,-54.06138074525934
A405_gui_p_3.mp4,-64.68625751505029
A64_cont_v_2.mp4,-67.25183150320001
A332_ang_p_3.mp4,-43.681590986023274
A200_env_v_3.mp4,-56.951509873297866
A303_fea_p_3.mp4,-32.869252595101244
A426_int_v_2.mp4,-58.47706940172944
A332_pos_sur_p_2.mp4,-47.403999727999434
A91_cont_v_3.mp4,-45.17748180862398
A437_rel_p_3.mp4,-56.07934953141311
A205_neg_sur_v_2.mp4,-64.55185759663085
A435_disa_p_2.mp4,-64.55445030648062
A200_tri_v_3.mp4,-33.24738506668378
A323_adm_p_2.mp4,-44.285327803409714
A55_neg_sur_v_3_ver1.mp4,-53.576294824014916
A437_mov_p_3.mp4,-66.09283982283519
A435_bor_p_2.mp4,-72.66589119594303
A417_neg_sur_v_3.mp4,-54.47108459670037
A417_bor_v_2.mp4,-86.04664075071072
A91_dist_p_3.mp4,-43.35689616249117
A220_neu_sit3_p.mp4,-52.46644229082197
A435_pea_v_2.mp4,-73.69533026028586
A220_cont_v_3.mp4,-54.51103504637338
A91_pos_sur_v_3.mp4,-52.74092211292852
A221_pea_p_3.mp4,-50.101008387104514
A425_pos_sur_p_3.mp4,-49.37604190181686
A424_awe_v_3.mp4,-59.21564625931774
A405_fea_p_3.mp4,-51.149909202974186
A303_hop_p_2.mp4,-47.35863101684352
A327_pea_p_2.mp4,-50.08049875381931
A55_pos_sur_v_2_ver1.mp4,-64.9167883322672
A220_sex_v_3.mp4,-60.61305870296549
A332_int_v_2.mp4,-53.08046870129141
A221_sha_p_2.mp4,-56.94217375054684
A337_sar_p_2.mp4,-40.946661424652234
A425_disa_p_2.mp4,-53.16792167856663
A426_ten_p_2.mp4,-65.43720352850008
A417_dou_v_2.mp4,-77.93873906205393
A91_scha_p_2.mp4,-46.41775917783426
A220_conc_v_2.mp4,-51.95335676522088
A417_reg_p_2.mp4,-52.17508060166324
A91_dist_p_2.mp4,-46.355966158728066
A435_gra_p_3.mp4,-62.06994269848178
A91_sad_p_2.mp4,-49.02693935582002
A303_conf_v_3.mp4,-51.872453847706325
A200_int_v_3.mp4,-55.271717493793766
A334_ang_p_3.mp4,-30.379283124520036
A205_tri_p_3.mp4,-32.550916389481856
A437_scha_v_2.mp4,-61.652142196327546
A438_awe_v_3.mp4,-80.48000635793622
A102_neu_sit3_p.mp4,-61.770933179148166
A435_dist_v_3.mp4,-65.49161132200565
A64_dou_v_3.mp4,-60.14438591721243
A337_hop_v_3.mp4,-39.767737755727275
A220_env_v_3.mp4,-56.481276220304636
A437_ins_v_3.mp4,-68.81985390639555
A425_neu_sit3_p.mp4,-66.92497972159859
A55_neu_v_sit3.mp4,-77.31524105019781
A426_awe_p_2.mp4,-63.56320828107414
A207_dist_p_3.mp4,-37.03660240145047
A303_cont_v_3.mp4,-38.538162187806655
A323_pri_p_3.mp4,-42.40823767463251
A303_env_p_2.mp4,-48.24531376325034
A67_gui_v_3.mp4,-72.94458548398204
A207_conc_p_3.mp4,-54.37543764723115
A91_rel_p_3.mp4,-48.254931222179124
A410_awe_v_2.mp4,-65.11218416777369
A410_sex_v_2.mp4,-74.4959352359503
A55_adm_p_2_ver1.mp4,-52.44169012936615
A205_det_v_2.mp4,-61.57783324092975
A337_ins_p_2.mp4,-46.47732416911734
A200_pos_sur_v_2_e.mp4,-60.29487669847177
A424_hop_v_3.mp4,-59.86979117429408
A205_exc_v_3.mp4,-44.98843269681001
A410_env_v_3.mp4,-53.4051646076714
A303_conf_p_3.mp4,-47.78692490387633
A221_sex_v_3.mp4,-65.79150298745391
A91_exc_p_2.mp4,-51.378756907730924
A405_reg_v_3.mp4,-46.8806354147561
A425_ang_v_2.mp4,-37.24832881587903
A200_neg_sur_v_2.mp4,-55.5523327912261
A425_dist_v_2.mp4,-41.54696683190622
A303_dist_v_3.mp4,-44.120712294333586
A323_ten_p_3.mp4,-42.12873129423531
A437_ins_p_3.mp4,-48.55483540256549
A332_det_v_2.mp4,-42.43865192559192
A407_neg_sur_v_3.mp4,-55.457858181003644
A221_gra_v_3.mp4,-41.03973205833082
A102_env_v_3.mp4,-54.68721418289117
A424_ten_v_2.mp4,-59.98756704640914
A64_nos_p_3.mp4,-60.141663882406974
A426_ple_p_3.mp4,-60.69308481652665
A424_sha_v_2.mp4,-68.14897462406519
A334_dou_p_2.mp4,-51.90858768281372
A438_nos_v_2.mp4,-60.2674466429421
A207_bor_v_3.mp4,-57.09275065076205
A417_ang_p_2.mp4,-39.83708250382656
A227_disg_p_3.mp4,-39.34999928569031
A337_fea_v_3.mp4,-37.006907814346704
A220_cont_v_2.mp4,-54.44900414847807
A220_rel_p_2.mp4,-49.6063413854981
A200_dou_v_3.mp4,-57.87210703023841
A437_awe_p_2.mp4,-64.93591683586791
A323_amu_v_2.mp4,-66.63203488737514
A200_ele_v_3.mp4,-55.964714686900564
A200_exc_v_2.mp4,-57.37479855740668
A435_awe_p_2.mp4,-65.84432908164598
A102_rej_p_3.mp4,-52.526079379639796
A407_gra_v_2.mp4,-70.23027387325357
A424_sat_p_3.mp4,-55.328894205360456
A337_emb_p_2.mp4,-42.323827323677236
A102_ins_v_3.mp4,-58.3992303472762
A417_adm_p_2.mp4,-51.02300328846699
A323_gra_p_3.mp4,-38.58310058593909
A220_sha_p_2.mp4,-54.81992859459155
A334_mov_p_2.mp4,-60.60510841997583
A91_gui_p_2.mp4,-49.113600054590414
A334_disg_v_2.mp4,-67.22182282365085
A72_det_p_2.mp4,-44.84564246776996
A227_sex_p_3.mp4,-42.239574026255475
A207_adm_p_2.mp4,-48.15393813474201
A425_pos_sur_v_2.mp4,-78.65013991289368
A102_gra_p_3.mp4,-51.05428251978006
A227_gui_p_2.mp4,-54.73335989038506
A200_ten_v_2.mp4,-52.78672658583783
A435_gui_p_2.mp4,-75.82459699568633
A417_gra_p_3.mp4,-49.11073681972426
A417_sha_v_2.mp4,-87.31235866065856
A334_neg_sur_p_2.mp4,-50.99513886994632
A332_pea_v_3.mp4,-64.69907515969771
A407_sat_p_3.mp4,-50.062327000989704
A334_pea_p_3.mp4,-60.15854952864785
A207_sha_p_2.mp4,-57.29551870027493
A435_pea_p_2.mp4,-73.42089364777199
A437_ang_v_3.mp4,-46.19846250994897
A64_ten_p_2.mp4,-64.81349783737423
A72_adm_v_2.mp4,-52.701639249341454
A220_disg_v_3.mp4,-61.90245278956781
A405_awe_p_2.mp4,-63.96091469091468
A327_conc_p_3.mp4,-49.15419436188984
A323_dist_v_2.mp4,-45.86282050215492
A64_amu_p_2.mp4,-39.17974778918947
A334_tri_v_3.mp4,-67.32876835791491
A221_ple_p_2.mp4,-47.54251002814934
A67_rel_v_2.mp4,-53.463675934282236
A323_pos_sur_v_3.mp4,-61.27271995765301
A323_dist_p_2.mp4,-41.13145329732777
A102_pri_v_3.mp4,-56.87976092543753
A410_sha_v_2.mp4,-69.44051392414309
A91_ele_v_3.mp4,-58.57356349339245
A200_dist_p_2.mp4,-37.20567583184406
A72_pri_p_2.mp4,-43.70381422805516
A405_sha_v_3.mp4,-86.3861289562885
A220_ple_v_3.mp4,-46.14169111228015
A55_rel_v_2.mp4,-47.346959170694205
A410_dist_p_2.mp4,-69.49740114937357
A205_scha_v_3.mp4,-51.69951023916876
A410_sha_p_2.mp4,-67.41373120250684
A91_rej_p_3.mp4,-46.806130071595256
A337_nos_p_2.mp4,-43.6857508875325
A327_sha_p_3.mp4,-45.16585988651823
A426_emb_p_3.mp4,-60.62050906934125
A435_neg_sur_v_2.mp4,-82.08532053905952
A207_neu_sit3_p.mp4,-59.0969903828271
A425_conc_v_3.mp4,-55.834440581075874
A102_disa_p_2.mp4,-51.95790888559757
A91_disa_p_2.mp4,-47.08254543195336
A91_hop_v_2.mp4,-56.38098815057504
A405_exc_p_2.mp4,-53.14547233862128
A437_sex_v_3.mp4,-54.72422194617656
A438_bor_p_3.mp4,-58.53506588562628
A55_sat_p_3.mp4,-53.96558392099963
A227_sat_p_3.mp4,-37.977302090395796
A64_nos_p_2.mp4,-57.98721276733168
A55_exc_p_2.mp4,-51.08684593968427
A407_bor_v_3.mp4,-65.89681847380572
A327_ang_v_2.mp4,-67.59122907855765
A332_disa_p_2.mp4,-52.250672929665384
A205_neu_sit4_p.mp4,-57.39601753215267
A327_neu_sit3_v.mp4,-73.33049336168997
A410_fea_v_3.mp4,-84.05044543910797
A410_disa_p_3.mp4,-54.573604165346616
A207_ple_p_2.mp4,-53.477270826133804
A424_gra_p_3.mp4,-48.984534460892036
A227_ele_p_2.mp4,-50.77354051851468
A407_reg_v_3.mp4,-63.699251833897385
A334_gra_v_2.mp4,-54.20119832537896
A425_gra_v_3.mp4,-62.26719798255833
A437_det_v_2.mp4,-73.92998492873997
A67_awe_v_3.mp4,-65.24194087215902
A332_conc_v_3.mp4,-73.74468702948943
A424_exc_p_2.mp4,-38.822593863944626
A332_env_p_2.mp4,-54.99816571259564
A334_hap_p_3.mp4,-32.80190494606551
A425_sex_p_3.mp4,-47.812234441860696
A72_awe_v_3.mp4,-44.957053749081915
A334_disa_v_3.mp4,-55.37536362369252
A207_gra_p_3.mp4,-47.22803925113961
A323_amu_p_2.mp4,-46.840066843345866
A102_exc_v_3.mp4,-53.8613295573791
A207_conc_p_2.mp4,-55.20211153714196
A55_disa_v_2_ver1.mp4,-72.890938584455
A417_det_v_2.mp4,-55.20892255326292
A332_nos_p_2.mp4,-55.89357743606428
A410_bor_p_3.mp4,-61.02774920587307
A220_neu_sit2_p.mp4,-54.473750528590024
A303_ang_v_2.mp4,-34.44023148535471
A72_dou_p_2.mp4,-45.24451922398514
A220_conf_v_3.mp4,-49.817670508425564
A407_ele_p_3.mp4,-39.85987443247168
A438_ten_p_3.mp4,-59.126775239925635
A424_ple_v_2.mp4,-54.89435343284679
A220_awe_v_2.mp4,-59.17559328115815
A220_pos_sur_p_3.mp4,-46.013896611045546
A417_hap_p_3.mp4,-50.195949330849615
A424_reg_v_3.mp4,-50.49360262879951
A102_reg_v_3.mp4,-63.837573380562695
A405_int_v_2.mp4,-53.30843800249043
A200_neu_sit1_v.mp4,-58.98153960520184
A55_dou_v_2_ver1.mp4,-80.65066953533795
A426_sar_p_2.mp4,-61.50863634631645
A438_hap_p_3.mp4,-47.32864704430205
A67_ple_p_2.mp4,-53.63206502804522
A435_anx_v_2.mp4,-68.10485591779467
A67_pos_sur_p_3.mp4,-45.23958916115026
A303_disg_v_3.mp4,-39.85985612469791
A410_sar_p_2.mp4,-69.29845319826894
A207_dou_p_3.mp4,-51.222351358778006
A207_neu_sit2_v.mp4,-60.333871255779805
A410_det_v_2.mp4,-57.79183236095682
A200_cont_p_3.mp4,-54.41825082127526
A327_conf_v_3.mp4,-51.922432259316
A437_sar_v_2.mp4,-64.23029586949211
A327_mov_v_3.mp4,-58.424126218964304
A91_sat_v_3.mp4,-53.80875220555918
A67_ten_p_2.mp4,-53.21842189877682
A91_exc_v_3.mp4,-65.20573019534062
A437_pea_p_3.mp4,-59.92193816986783
A220_sar_p_3.mp4,-45.80970452240759
A102_gui_p_2.mp4,-61.26830972925215
A207_sat_p_2.mp4,-54.47215097828802
A437_amu_v_2.mp4,-74.06822291171504
A332_sar_v_3.mp4,-51.5755374304364
A426_mov_p_3.mp4,-70.15893950373285
A337_int_v_3.mp4,-42.90322588700115
A221_cont_v_3.mp4,-50.6661858075157
A417_neu_sit2_p.mp4,-53.19250886980031
A425_cont_p_3.mp4,-49.78013374303308
A334_anx_v_2.mp4,-73.53871278076883
A327_exc_p_3.mp4,-18.877904555278626
A334_reg_p_2.mp4,-58.181868913912034
A72_sat_p_3.mp4,-44.034163833993645
A200_amu_v_2.mp4,-58.72319672477861
A425_int_v_3.mp4,-62.23730091264717
A205_sex_v_2.mp4,-71.88834475037896
A72_awe_p_3.mp4,-43.08031704584237
A337_ten_v_2.mp4,-44.556527594684894
A407_det_v_3.mp4,-50.31935461882733
A426_disg_p_3.mp4,-46.92488568755576
A435_gui_v_2.mp4,-79.11331766461883
A332_pri_p_3.mp4,-47.687088168050174
A207_dou_p_2.mp4,-53.514831088351436
A410_neg_sur_p_2.mp4,-71.73740416355956
A72_dou_v_2.mp4,-54.900287526330786
A410_pea_v_3.mp4,-67.83282155251369
A205_dou_p_3.mp4,-56.70802244279968
A438_ten_p_2.mp4,-60.41018854036477
A424_mov_v_3.mp4,-57.14210282498407
A410_reg_v_2.mp4,-65.24084082587594
A72_neu_sit3_v.mp4,-37.28461298200664
A91_env_p_2.mp4,-48.518620943464505
A438_disg_v_3.mp4,-40.56710934004969
A425_gra_v_2.mp4,-63.19990249654023
A91_sha_v_2.mp4,-59.58585275999893
A67_ins_v_3.mp4,-58.79381402429484
A327_adm_v_2.mp4,-48.883345055997374
A221_gra_p_3.mp4,-41.04435430584154
A55_disa_p_3_ver1.mp4,-50.333651580490304
A91_gui_v_3.mp4,-64.68825832087875
A220_sad_v_2.mp4,-52.82514241976867
A205_amu_p_2.mp4,-53.199748224590905
A67_amu_v_2.mp4,-50.49409746826036
A417_adm_v_3.mp4,-64.51771228451511
A303_pos_sur_p_2.mp4,-40.50700556300049
A207_mov_p_2.mp4,-58.105600849362496
A303_det_p_2.mp4,-49.15567743339107
A407_exc_v_3.mp4,-54.797575548496496
A407_dou_p_3.mp4,-42.403435178554325
A407_ins_v_3.mp4,-60.433329359260114
A200_awe_v_2.mp4,-56.45014117091813
A437_ang_p_2.mp4,-45.43992978948155
A437_sad_p_3.mp4,-56.207137752902845
A435_disa_v_2.mp4,-68.29551836813985
A405_ins_v_3.mp4,-51.640505483770944
A410_amu_v_2.mp4,-62.45178682220593
A327_neu_sit3_p.mp4,-46.23646948411321
A207_hap_p_2.mp4,-53.16383716869167
A435_disa_p_3.mp4,-64.166878061249
A435_ang_p_3.mp4,-33.68838259920108
A332_gui_v_3.mp4,-63.4389895433669
A334_disg_v_3.mp4,-40.924266289212866
A102_cont_p_3.mp4,-53.81817158926073
A220_dou_v_3.mp4,-52.79031036232911
A437_pos_sur_p_3.mp4,-46.65597952328673
A102_awe_p_3.mp4,-52.528497871800965
A55_pea_v_2_ver1.mp4,-78.90858232972386
A426_sat_v_2.mp4,-73.01512418469459
A91_disa_p_3.mp4,-45.69903722081965
A200_anx_p_3.mp4,-37.629079954204926
A407_nos_v_3.mp4,-61.65290967175033
A405_disg_p_2.mp4,-47.76702241089505
A91_bor_v_3.mp4,-52.310953635528136
A425_sat_p_3.mp4,-53.04694353874737
A205_tri_v_2.mp4,-47.21440002423389
A323_gui_v_2.mp4,-79.14727432751904
A327_neg_sur_p_3.mp4,-38.931581932500904
A332_sat_p_3.mp4,-50.61989602897806
A327_tri_p_3.mp4,-34.1082727883948
A72_nos_p_3.mp4,-38.318557151050115
A67_ple_v_2.mp4,-48.175387941564935
A426_neg_sur_p_3.mp4,-60.48696628613592
A72_ins_v_2.mp4,-44.254742900110024
A337_pri_v_2.mp4,-41.10365523249176
A91_exc_v_2.mp4,-54.39109723538184
A327_sat_v_3.mp4,-48.68300331678932
A102_conc_p_3.mp4,-54.52643346976259
A67_mov_p_3.mp4,-52.33885998390389
A200_reg_p_3.mp4,-58.09065484831619
A55_awe_v_2_ver1.mp4,-76.50255843157672
A220_sat_p_3.mp4,-53.17042157990472
A417_disg_v_2.mp4,-58.09684978104261
A426_scha_v_2.mp4,-57.12305825122364
A200_ang_p_2.mp4,-45.56737018501077
A405_disg_v_2.mp4,-58.77944124663838
A426_scha_p_3.mp4,-46.912381723768455
A417_gui_p_2.mp4,-55.29486751001217
A102_rel_v_3.mp4,-44.32337249945172
A205_pri_p_3.mp4,-45.60176306848021
A424_int_p_2.mp4,-50.463058453753014
A205_hop_v_3.mp4,-58.679725045642776
A417_neu_sit3_v.mp4,-54.391775293324585
A221_rel_v_3.mp4,-53.40115055575581
A227_rej_p_3.mp4,-46.6716290720277
A91_det_v_3.mp4,-51.18965314174731
A64_neg_sur_v_3.mp4,-45.04611657552808
A327_anx_v_3.mp4,-72.04379345388008
A410_pri_v_2.mp4,-58.21366618742217
A332_ele_v_2.mp4,-58.22720445293844
A407_emb_v_3.mp4,-58.18079124260754
A425_sat_v_3.mp4,-49.03809780997045
A221_sha_p_3.mp4,-48.84680782491448
A438_mov_v_2.mp4,-75.61444334412693
A200_pos_sur_p_2.mp4,-54.92652925508963
A337_pri_v_3.mp4,-40.47135799272616
A102_disa_p_3.mp4,-49.54600031020749
A64_neg_sur_v_2.mp4,-52.81315518270722
A426_det_p_3.mp4,-47.01785843259982
A327_hap_p_3.mp4,-43.462720152923936
A435_gui_p_3.mp4,-71.46677221364905
A200_nos_p_2.mp4,-57.922103222057395
A435_dou_p_3.mp4,-64.75736573206761
A407_pos_sur_v_3.mp4,-46.943114542097135
A337_mov_v_2.mp4,-53.86045577519589
A410_dou_p_2.mp4,-58.081039130715695
A303_ele_v_2.mp4,-46.0802092446687
A410_ple_p_3.mp4,-58.09448657903616
A220_hop_v_3.mp4,-53.39143726460432
A425_conc_p_3.mp4,-51.312543354682944
A102_disg_v_2.mp4,-60.800171806931004
A72_pos_sur_v_2.mp4,-56.12223203161787
A64_int_p_2.mp4,-60.4775984148393
A91_hop_v_3.mp4,-58.15889118210826
A205_neu_sit2_v.mp4,-60.95520814851875
A207_awe_p_2.mp4,-50.88860428454226
A303_reg_v_2.mp4,-54.93565292514289
A405_sar_p_2.mp4,-54.49420458832463
A417_pri_v_3.mp4,-48.64729309110058
A337_conc_p_3.mp4,-43.06627928325473
A435_neg_sur_p_3.mp4,-62.836713166555484
A337_sad_p_3.mp4,-37.21629861489796
A220_sha_v_3.mp4,-57.814040490476046
A227_disa_p_3.mp4,-39.98534008208629
A303_bor_v_2.mp4,-57.85885067337614
A72_cont_p_2.mp4,-49.74459456952402
A410_anx_p_3.mp4,-67.01881290935884
A407_adm_p_3.mp4,-42.315624596328234
A327_nos_v_3.mp4,-75.78586867234901
A200_reg_p_2.mp4,-63.554173377815985
A207_mov_v_2.mp4,-66.22782612764698
A102_pea_p_3.mp4,-50.30412472436925
A64_rel_p_2.mp4,-42.892674209655155
A323_sha_p_2.mp4,-53.85794862802722
A417_anx_v_3.mp4,-57.71811161119853
A327_nos_p_2.mp4,-50.52811664156147
A332_env_p_3.mp4,-51.46355900252682
A426_ple_v_2.mp4,-60.59679823219213
A337_conc_p_2.mp4,-47.95642686766368
A67_sar_v_3.mp4,-45.766195985625885
A303_fea_v_3.mp4,-40.444315704855626
A410_sar_v_2.mp4,-63.29861151872342
A55_gui_p_2_ver1.mp4,-58.78617137584271
A435_env_p_2.mp4,-57.179737411174145
A323_hop_v_2.mp4,-77.85646423505425
A205_emb_p_2.mp4,-62.286678151609
A227_ins_p_2.mp4,-52.00460166912596
A407_nos_p_2.mp4,-54.80333268999285
A334_conf_v_3.mp4,-63.86989376653788
